#separator \x09
#set_separator	,
#empty_field	(empty)
#unset_field	-
#path	stats
#open	2021-05-19-21-32-00
#fields	ts	peer	mem	pkts_proc	bytes_recv	pkts_dropped	pkts_link	pkt_lag	events_proc	events_queued	active_tcp_conns	active_udp_conns	active_icmp_conns	tcp_conns	udp_conns	icmp_conns	timers	active_timers	files	active_files	dns_requests	active_dns_requests	reassem_tcp_size	reassem_file_size	reassem_frag_size	reassem_unknown_size
#types	time	string	count	count	count	count	count	interval	count	count	count	count	count	count	count	count	count	count	count	count	count	count	count	count	count	count
1621459920.265334	zeek	98	0	0	0	0	0.000179	3	7	0	0	0	0	0	0	27	24	0	0	0	0	0	0	0	0
1621459922.135322	zeek	98	1	60	0	0	0.000402	6	3	0	0	0	0	0	0	7	28	0	0	0	0	0	0	0	0
1621459924.148429	zeek	98	1	60	0	0	0.001322	3	3	0	0	0	0	0	0	3	28	0	0	0	0	0	0	0	0
1621459926.152892	zeek	98	1	60	0	0	0.000434	3	3	0	0	0	0	0	0	3	28	0	0	0	0	0	0	0	0
1621459927.153142	zeek	98	224204	193263848	9002	0	0.000359	20010	20012	0	1	0	0	5003	0	5006	29	0	0	0	0	0	0	0	0
1621459928.153235	zeek	98	303448	261572176	11230	0	0.000478	25974	25974	0	1	0	0	6493	0	6496	29	0	0	0	0	0	0	0	0
1621459929.222512	zeek	98	254260	219171318	6816	0	0.000613	22467	22467	0	1	0	0	5616	0	5619	29	0	0	0	0	0	0	0	0
1621459930.222596	zeek	98	345652	297951222	13325	0	0.000375	30539	30539	0	1	0	0	7634	0	7637	29	0	0	0	0	0	0	0	0
1621459931.222722	zeek	98	235149	202698438	9216	0	0.000524	20756	20755	0	1	0	0	5188	0	5215	29	0	0	0	0	0	0	0	0
1621459932.410471	zeek	98	322040	277597678	12020	0	0.000562	28495	28495	0	1	0	0	7123	0	7126	29	0	0	0	0	0	0	0	0
1621459933.410559	zeek	99	306910	264556420	9427	0	0.000486	27346	27346	0	1	0	0	6836	0	6839	29	0	0	0	0	0	0	0	0
1621459934.472467	zeek	99	254468	219351416	9415	0	0.000586	22778	22778	0	1	0	0	5694	0	5697	29	0	0	0	0	0	0	0	0
1621459935.550014	zeek	99	265586	228935132	9892	0	0.000557	24466	24466	0	1	0	0	6116	0	6119	29	0	0	0	0	0	0	0	0
1621459936.550100	zeek	99	311786	268758730	10322	0	0.000414	27539	27539	0	1	0	0	6884	0	6887	29	0	0	0	0	0	0	0	0
1621459937.550160	zeek	99	253432	218458384	9788	0	0.000383	22510	22510	0	1	0	0	5627	0	5630	29	0	0	0	0	0	0	0	0
1621459938.550204	zeek	99	283503	244378784	10834	0	0.000335	25151	25151	0	1	0	0	6287	0	6290	29	0	0	0	0	0	0	0	0
1621459939.578631	zeek	99	310828	267933736	8613	0	0.000578	28078	28078	0	1	0	0	7019	0	7022	29	0	0	0	0	0	0	0	0
1621459940.578636	zeek	99	319283	275221144	13669	0	0.000358	28711	28711	0	1	0	0	7177	0	7203	29	0	0	0	0	0	0	0	0
1621459941.578694	zeek	99	251453	216752486	8215	0	0.000356	22278	22278	0	1	0	0	5569	0	5572	29	0	0	0	0	0	0	0	0
1621459942.578789	zeek	99	334813	288608004	12728	0	0.000413	31059	31059	0	1	0	0	7764	0	7767	29	0	0	0	0	0	0	0	0
1621459943.578831	zeek	99	210827	181732874	6261	0	0.000624	19102	19102	0	1	0	0	4775	0	4778	29	0	0	0	0	0	0	0	0
1621459944.595942	zeek	99	310335	267507968	12286	0	0.000468	27291	27291	0	1	0	0	6822	0	6825	29	0	0	0	0	0	0	0	0
1621459945.595986	zeek	99	306400	264116800	11491	0	0.000433	27382	27382	0	1	0	0	6845	0	6848	29	0	0	0	0	0	0	0	0
1621459946.596086	zeek	99	255738	220445354	9521	0	0.000411	22967	22967	0	1	0	0	5741	0	5744	29	0	0	0	0	0	0	0	0
1621459947.596146	zeek	99	297889	256780318	11355	0	0.000341	26498	26498	0	1	0	0	6624	0	6627	29	0	0	0	0	0	0	0	0
1621459948.612607	zeek	99	244192	210492702	7666	0	0.000624	21855	21855	0	1	0	0	5463	0	5466	29	0	0	0	0	0	0	0	0
1621459949.612706	zeek	99	249056	214686272	8912	0	0.000374	21218	21218	0	1	0	0	5304	0	5307	29	0	0	0	0	0	0	0	0
1621459950.612746	zeek	99	294405	253776308	10551	0	0.000396	26042	26043	0	1	0	0	6510	0	6535	28	0	0	0	0	0	0	0	0
1621459951.652565	zeek	99	278291	239886842	10842	0	0.000546	24746	24746	0	1	0	0	6186	0	6189	28	0	0	0	0	0	0	0	0
1621459952.652622	zeek	99	277687	239365392	9940	0	0.000370	24659	24659	0	1	0	0	6164	0	6167	28	0	0	0	0	0	0	0	0
1621459953.707210	zeek	99	305899	263684938	8410	0	0.000580	28086	28086	0	1	0	0	7021	0	7024	28	0	0	0	0	0	0	0	0
1621459954.741675	zeek	99	288607	248778432	9773	0	0.000483	26047	26047	0	1	0	0	6511	0	6514	28	0	0	0	0	0	0	0	0
1621459955.741682	zeek	99	297051	256057962	10681	0	0.000379	26726	26726	0	1	0	0	6681	0	6684	28	0	0	0	0	0	0	0	0
1621459956.741760	zeek	99	310721	267840700	11037	0	0.000359	28043	28043	0	1	0	0	7010	0	7013	28	0	0	0	0	0	0	0	0
1621459957.741802	zeek	99	325123	280256026	13375	0	0.000328	29394	29394	0	1	0	0	7348	0	7351	28	0	0	0	0	0	0	0	0
1621459958.741836	zeek	99	238996	206013750	8061	0	0.000405	21071	21071	0	1	0	0	5267	0	5270	28	0	0	0	0	0	0	0	0
1621459959.744135	zeek	99	274853	236923286	9769	0	0.000525	24714	24714	0	1	0	0	6178	0	6181	28	0	0	0	0	0	0	0	0
1621459960.799262	zeek	99	284390	245143378	10411	0	0.000521	25264	25263	0	1	0	0	6315	0	6342	29	0	0	0	0	0	0	0	0
1621459961.799345	zeek	99	302194	260491228	10572	0	0.000468	26942	26942	0	1	0	0	6735	0	6738	29	0	0	0	0	0	0	0	0
1621459962.799395	zeek	99	331896	286093550	12635	0	0.000348	29519	29519	0	1	0	0	7379	0	7382	29	0	0	0	0	0	0	0	0
1621459963.799432	zeek	99	325443	280531866	12751	0	0.000333	28758	28758	0	1	0	0	7189	0	7192	29	0	0	0	0	0	0	0	0
1621459964.799604	zeek	99	256750	221317698	8876	0	0.000837	22483	22483	0	1	0	0	5620	0	5623	29	0	0	0	0	0	0	0	0
1621459965.799620	zeek	99	344783	297202946	13118	0	0.000386	30814	30814	0	1	0	0	7703	0	7706	29	0	0	0	0	0	0	0	0
1621459966.842797	zeek	99	258992	223250302	9857	0	0.000591	23139	23139	0	1	0	0	5784	0	5787	29	0	0	0	0	0	0	0	0
1621459967.842890	zeek	99	264115	227667130	9074	0	0.000401	23890	23890	0	1	0	0	5972	0	5975	29	0	0	0	0	0	0	0	0
1621459968.843647	zeek	99	314421	271030100	12582	0	0.000754	28243	28243	0	1	0	0	7060	0	7063	29	0	0	0	0	0	0	0	0
1621459969.858073	zeek	99	305962	263739244	10537	0	0.000506	27482	27482	0	1	0	0	6870	0	6873	29	0	0	0	0	0	0	0	0
1621459970.858085	zeek	99	283227	244141674	11191	0	0.000367	25181	25182	0	1	0	0	6295	0	6320	28	0	0	0	0	0	0	0	0
1621459971.858136	zeek	99	291406	251191972	10115	0	0.000322	29982	29982	0	1	0	0	7495	0	7498	28	0	0	0	0	0	0	0	0
1621459972.863949	zeek	99	253899	218860136	8275	0	0.000553	27399	27399	0	1	0	0	6849	0	6852	28	0	0	0	0	0	0	0	0
1621459973.893165	zeek	99	332780	286856360	13909	0	0.000451	36150	36150	0	1	0	0	9037	0	9040	28	0	0	0	0	0	0	0	0
1621459974.893201	zeek	99	323332	278711382	10629	0	0.000301	34759	34759	0	1	0	0	8689	0	8692	28	0	0	0	0	0	0	0	0
1621459975.950234	zeek	99	257547	222005514	9388	0	0.000530	27250	27250	0	1	0	0	6812	0	6815	28	0	0	0	0	0	0	0	0
1621459977.043167	zeek	99	323056	278473470	11000	0	0.000527	35042	35042	0	1	0	0	8760	0	8763	28	0	0	0	0	0	0	0	0
1621459978.043168	zeek	99	352517	303869654	14797	0	0.000339	36490	36490	0	1	0	0	9122	0	9125	28	0	0	0	0	0	0	0	0
1621459979.059240	zeek	99	307403	264980584	10641	0	0.000458	32102	32102	0	1	0	0	8025	0	8028	28	0	0	0	0	0	0	0	0
